TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
ds.TabelaHash,BRANCH,0.9803921568627451,51,50
ds.TabelaHash,BRANCH,0.9803921568627451,51,50
ds.TabelaHash,BRANCH,0.9803921568627451,51,50
