TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
ds.TabelaHash,BRANCH,0.9523809523809523,21,20
ds.TabelaHash,BRANCH,0.9523809523809523,21,20
ds.TabelaHash,BRANCH,0.9523809523809523,21,20
