TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
ds.ArvoreBinaria,BRANCH,0.9024390243902439,41,37
ds.ArvoreBinaria,BRANCH,0.9512195121951219,41,39
ds.ArvoreBinaria,BRANCH,0.9512195121951219,41,39
